________           _____       ______   ____________       _____________       
__  ___/______________(_)_____ ___  /   __  ___/_  /____  _______  /__(_)_____ 
_____ \_  _ \_  ___/_  /_  __ `/_  /    _____ \_  __/  / / /  __  /__  /_  __ \
____/ //  __/  /   _  / / /_/ /_  /     ____/ // /_ / /_/ // /_/ / _  / / /_/ /
/____/ \___//_/    /_/  \__,_/ /_/      /____/ \__/ \__,_/ \__,_/  /_/  \____/ 
                                                                               

Welcome to Serial Studio! To start, please select a COM port & baud rate in the
devices pane on the right. If serial connection is successful & incoming data is
interpreted correctly, this pane shall be automatically closed and the dashboard
shall be shown. Otherwise, you can use the console to find the source of your
problem.

Use the toolbar buttons to display the features that you want to use. If you
encounter a problem with Serial Studio, please report it at:

→ https://github.com/Serial-Studio/Serial-Studio/issues

You can also use the links in the "About" window. For documentation regarding
usage of Serial Studio & integration with your current MCU projects, please read
the wiki:

→ https://github.com/Serial-Studio/Serial-Studio/wiki

Tip: Double-click on any group, chart or widget to view it in another window.

/*Project Zeggreus,1581,58,8.220000,16.250000,0.000000,101.888000,16.250000,25,1581,5.922696,52.394821,0.000000,0.000000,-2.459822,7.886744,4.555934,0.012217,0.018326,-0.030543,-34.000000,0,1,0,1,0,0,1,0.000000,0.018326,0.012217,4.555934*/
/*Project Zeggreus,1698,59,8.210000,16.250000,0.000000,101.888000,16.250000,117,1698,5.922696,52.394821,0.000000,0.000000,-2.230111,7.915457,3.493521,-0.006109,-0.029322,-0.013439,-35.000000,0,1,0,1,0,0,1,0.000000,-0.029322,-0.006109,3.493521*/
/*Project Zeggreus,1723,60,8.210000,16.250000,0.000000,101.888000,16.250000,25,1723,5.922696,52.394821,0.000000,0.000000,-2.277967,8.566305,5.608776,-0.045204,0.042761,-0.007330,-35.000000,0,1,0,1,0,0,1,0.000000,0.042761,-0.045204,5.608776*/
/*Project Zeggreus,1748,61,8.210000,16.250000,0.062500,101.888000,16.250000,25,1748,5.922696,52.394821,0.062500,0.000000,-1.847259,10.135997,5.178068,-0.021991,0.003665,-0.013439,-35.000000,0,1,0,1,0,0,1,0.000000,0.003665,-0.021991,5.178068*/
/*Project Zeggreus,1773,62,8.220000,16.250000,0.000000,101.888000,16.250000,25,1773,5.922696,52.394821,0.000000,0.000000,-2.019542,8.815159,2.249253,0.028100,-0.028100,-0.025656,-35.000000,0,1,0,1,0,0,1,0.000000,-0.028100,0.028100,2.249253*/
/*Project Zeggreus,1798,63,8.220000,16.250000,0.000000,101.888000,16.250000,25,1798,5.922696,52.394821,0.000000,0.000000,-1.636691,9.351151,6.967899,-0.034208,-0.006109,-0.037874,-35.000000,0,1,0,1,0,0,1,0.000000,-0.006109,-0.034208,6.967899*/
/*Project Zeggreus,1823,64,8.220000,16.250000,0.000000,101.888000,16.250000,25,1823,5.922696,52.394821,0.000000,0.000000,-1.732404,9.236296,7.216753,0.006109,-0.024435,-0.017104,-35.000000,0,1,0,1,0,0,1,0.000000,-0.024435,0.006109,7.216753*/
/*Project Zeggreus,1848,65,8.210000,16.250000,0.000000,101.888000,16.250000,25,1848,5.922696,52.394821,0.000000,0.000000,-1.933401,9.322437,6.317052,0.010996,0.029322,-0.013439,-36.000000,0,1,0,1,0,0,1,0.000000,0.029322,0.010996,6.317052*/
/*Project Zeggreus,1873,66,8.220000,16.250000,0.000000,101.888000,16.250000,25,1873,5.922696,52.394821,0.000000,0.000000,-1.751546,8.087741,7.408179,-0.065973,0.014661,-0.020769,-36.000000,0,1,0,1,0,0,1,0.000000,0.014661,-0.065973,7.408179*/
/*Project Zeggreus,1898,67,8.210000,16.250000,0.000000,101.888000,16.250000,25,1898,5.922696,52.394821,0.000000,0.000000,-1.665405,7.446464,2.383251,0.094073,-0.034208,-0.019548,-36.000000,0,1,0,1,0,0,1,0.000000,-0.034208,0.094073,2.383251*/
/*Project Zeggreus,1923,68,8.230000,16.250000,0.000000,101.888000,16.250000,25,1923,5.922696,52.394821,0.000000,0.000000,-0.899701,7.312466,4.106084,-0.078191,0.068417,-0.018326,-36.000000,0,1,0,1,0,0,1,0.000000,0.068417,-0.078191,4.106084*/
/*Project Zeggreus,1948,69,8.200000,16.250000,0.000000,101.888000,16.250000,25,1948,5.922696,52.394821,0.000000,0.000000,-1.808974,8.441878,4.125226,0.024435,-0.034208,-0.026878,-36.000000,0,1,0,1,0,0,1,0.000000,-0.034208,0.024435,4.125226*/
/*Project Zeggreus,1973,70,8.210000,16.250000,0.000000,101.888000,16.250000,25,1973,5.922696,52.394821,0.000000,0.000000,-2.526821,8.575876,6.288338,0.053756,0.009774,-0.037874,-36.000000,0,1,0,1,0,0,1,0.000000,0.009774,0.053756,6.288338*/
/*Project Zeggreus,1998,71,8.210000,16.250000,0.000000,101.888000,16.250000,25,1998,5.922696,52.394821,0.000000,0.000000,-2.057827,8.595019,5.838487,-0.052534,0.041539,-0.047647,-37.000000,0,1,0,1,0,0,1,0.000000,0.041539,-0.052534,5.838487*/
/*Project Zeggreus,2023,72,8.200000,16.250000,0.000000,101.888000,16.250000,25,2023,5.922696,52.394821,0.000000,0.000000,-2.718246,8.585447,5.589633,0.035430,-0.020769,-0.040317,-37.000000,0,1,0,1,0,0,1,0.000000,-0.020769,0.035430,5.589633*/
/*Project Zeggreus,2048,73,8.200000,16.250000,0.000000,101.888000,16.250000,25,2048,5.922696,52.394821,0.000000,0.000000,-2.536392,7.714460,3.675375,-0.020769,0.006109,-0.061087,-37.000000,0,1,0,1,0,0,1,0.000000,0.006109,-0.020769,3.675375*/
/*Project Zeggreus,2073,74,8.210000,16.250000,0.000000,101.888000,16.250000,25,2073,5.922696,52.394821,0.000000,0.000000,-2.574677,7.944171,4.412365,0.000000,0.010996,-0.052534,-37.000000,0,1,0,1,0,0,1,0.000000,0.010996,0.000000,4.412365*/
/*Project Zeggreus,2098,75,8.220000,16.250000,0.000000,101.888000,16.250000,25,2098,5.922696,52.394821,0.000000,0.000000,-1.627119,7.953743,3.330809,-0.007330,0.062308,-0.031765,-37.000000,0,1,0,1,0,0,1,0.000000,0.062308,-0.007330,3.330809*/
/*Project Zeggreus,2123,76,8.190000,16.250000,0.000000,101.888000,16.250000,25,2123,5.922696,52.394821,0.000000,0.000000,-2.727818,8.106883,2.545963,0.000000,-0.026878,-0.054978,-38.000000,0,1,0,1,0,0,1,0.000000,-0.026878,0.000000,2.545963*/
/*Project Zeggreus,2148,77,8.210000,16.250000,0.000000,101.888000,16.250000,25,2148,5.922696,52.394821,0.000000,0.000000,-2.871387,9.083155,5.627919,0.010996,-0.073304,-0.091630,-38.000000,0,1,0,1,0,0,1,0.000000,-0.073304,0.010996,5.627919*/
/*Project Zeggreus,2173,78,8.220000,16.250000,0.000000,101.888000,16.250000,25,2173,5.922696,52.394821,0.000000,0.000000,-2.105684,8.547162,8.374879,-0.037874,-0.074526,-0.069639,-38.000000,0,1,0,1,0,0,1,0.000000,-0.074526,-0.037874,8.374879*/
/*Project Zeggreus,2198,79,8.220000,16.250000,0.000000,101.888000,16.250000,25,2198,5.922696,52.394821,0.000000,0.000000,-2.967100,8.422736,5.752346,-0.026878,-0.061087,-0.048869,-38.000000,0,1,0,1,0,0,1,0.000000,-0.061087,-0.026878,5.752346*/
/*Project Zeggreus,2223,80,8.220000,16.250000,0.000000,101.888000,16.250000,25,2223,5.922696,52.394821,0.000000,0.000000,-1.722832,6.843473,-0.803988,-0.119730,0.004887,-0.072082,-39.000000,0,1,0,1,0,0,1,0.000000,0.004887,-0.119730,-0.803988*/
/*Project Zeggreus,2248,81,8.210000,16.250000,0.000000,101.888000,16.250000,25,2248,5.922696,52.394821,0.000000,0.000000,-1.272982,7.724031,3.215954,-0.156382,0.025656,-0.090408,-38.000000,0,1,0,1,0,0,1,0.000000,0.025656,-0.156382,3.215954*/
/*Project Zeggreus,2273,82,8.210000,16.250000,0.000000,101.888000,16.250000,25,2273,5.922696,52.394821,0.000000,0.000000,-2.076970,7.427321,2.364109,-0.161268,0.217468,-0.074526,-38.000000,0,1,0,1,0,0,1,0.000000,0.217468,-0.161268,2.364109*/
/*Project Zeggreus,2298,83,8.200000,16.250000,0.000000,101.889000,16.250000,25,2298,5.922696,52.394821,0.000000,0.000000,-3.799802,8.700303,5.962914,-0.284663,0.349415,-0.025656,-38.000000,0,1,0,1,0,0,1,0.000000,0.349415,-0.284663,5.962914*/
/*Project Zeggreus,2323,84,8.230000,16.250000,0.000000,101.888000,16.250000,25,2323,5.922696,52.394821,0.000000,0.000000,-3.235096,8.719446,5.522635,-0.301767,0.437380,0.003665,-38.000000,0,1,0,1,0,0,1,0.000000,0.437380,-0.301767,5.522635*/
/*Project Zeggreus,2348,85,8.200000,16.250000,0.000000,101.888000,16.250000,25,2348,5.922696,52.394821,0.000000,0.000000,-3.340380,7.657032,5.819345,-0.404393,0.425162,0.002443,-38.000000,0,1,0,1,0,0,1,0.000000,0.425162,-0.404393,5.819345*/
/*Project Zeggreus,2373,86,8.220000,16.250000,0.000000,101.889000,16.250000,25,2373,5.922696,52.394821,0.000000,0.000000,-2.689533,7.992028,3.952943,-0.458149,0.306654,0.075747,-38.000000,0,1,0,1,0,0,1,0.000000,0.306654,-0.458149,3.952943*/
/*Project Zeggreus,2398,87,8.220000,16.250000,0.000000,101.888000,16.250000,25,2398,5.922696,52.394821,0.000000,0.000000,0.038285,8.824730,3.436093,-0.503353,0.394619,0.050091,-38.000000,0,1,0,1,0,0,1,0.000000,0.394619,-0.503353,3.436093*/
/*Project Zeggreus,2515,88,8.210000,16.250000,0.000000,101.889000,16.250000,117,2515,5.922696,52.394821,0.000000,0.000000,-2.344966,8.183454,2.660819,-0.580322,0.657291,-0.200364,-36.000000,0,1,0,1,0,0,1,0.000000,0.657291,-0.580322,2.660819*/
/*Project Zeggreus,2540,89,8.200000,16.250000,0.062500,101.887001,16.250000,25,2540,5.922696,52.394821,0.062500,0.000000,-4.268795,6.690332,4.938786,-0.664621,0.615752,-0.243124,-35.000000,0,1,0,1,0,0,1,0.000000,0.615752,-0.664621,4.938786*/
/*Project Zeggreus,2565,90,8.220000,16.250000,0.000000,101.888000,16.250000,25,2565,5.922696,52.394821,0.000000,0.000000,-3.445665,6.996614,5.723632,-0.744034,0.801455,-0.234572,-36.000000,0,1,0,1,0,0,1,0.000000,0.801455,-0.744034,5.723632*/
/*Project Zeggreus,2590,91,8.220000,16.250000,0.000000,101.888000,16.250000,25,2590,5.922696,52.394821,0.000000,0.000000,-3.885944,6.939186,5.781060,-0.540005,0.421497,-0.318872,-38.000000,0,1,0,1,0,0,1,0.000000,0.421497,-0.540005,5.781060*/
/*Project Zeggreus,2615,92,8.190000,16.250000,0.000000,101.888000,16.250000,25,2615,5.922696,52.394821,0.000000,0.000000,-4.833502,7.743174,7.015756,-0.564439,0.459371,-0.213803,-39.000000,0,1,0,1,0,0,1,0.000000,0.459371,-0.564439,7.015756*/
